timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
0,35,,,554.31,524.67,0.01,-55.8,5,0,0,0,0,0,0,14,2001:db8::854f:ff02:112c:b027,false,none,false,none,true,0.65
0,36,40,3,272.63,402.89,0.01,-39.7,3,0,0,0,0,1,0,8,2001:db8::db7a:08da:8afe:52c3,false,none,false,none,true,0.21
0,37,,,559.97,529.68,0.01,-65.5,5,0,0,0,0,0,0,14,2001:db8::1515:6677:cabc:3e42,false,none,false,none,true,0.06
0,38,,,563.32,528.37,0.01,-64.9,5,0,0,0,0,0,0,14,2001:db8::b0a7:0b97:eecf:8e4b,false,none,false,none,true,0.12
0,39,,,563.01,528.18,0.01,-42,4,1,0,0,0,0,0,14,2001:db8::e938:aa1c:7df0:b033,false,none,false,none,true,0.47
0,40,34,2,280.18,401.21,0.01,-47.7,2,1,0,0,0,0,0,7,2001:db8::02bb:6e3c:74dc:c5ad,false,none,false,none,true,0.05
0,41,,,541.18,521.58,0.02,-36.3,4,1,0,0,0,1,0,14,2001:db8::0fd6:9da9:57d4:8295,false,none,false,none,true,0.62
0,42,40,3,269.61,402.98,0.01,-35.4,2,1,0,0,0,1,0,8,2001:db8::8966:336e:f30d:b0c1,false,none,false,none,true,0.21
0,43,,,461.83,144.72,0.01,-68.6,1,1,0,0,0,0,0,4,2001:db8::fb56:a2d3:14f1:81ac,false,none,false,none,false,0
0,44,,,183.07,306.07,0.01,-34.5,2,1,0,0,0,0,0,13,2001:db8::fba3:5c64:dff5:79b6,false,none,false,none,false,0
0,45,,,677.13,329.77,0.01,-59.5,0,1,0,0,0,1,100,0,2001:db8::cc0f:3784:8428:e702,false,none,false,none,false,0
0,46,40,3,190.71,448.83,0.01,-51.4,2,0,0,0,0,1,0,7,2001:db8::9340:3f44:1647:ccaa,false,none,false,none,false,0
0,47,,,233.57,200.73,0.01,-31.7,2,1,0,0,0,0,0,13,2001:db8::3d38:bbb8:d4ab:b102,false,none,false,none,false,0
0,48,,,825.75,67.3,0.01,-34.7,0,1,0,0,0,0,100,0,2001:db8::8183:8b83:d428:0602,false,none,false,none,false,0
0,49,,,328.78,543.02,0.01,-35.7,0,0,0,0,0,1,100,0,2001:db8::12c3:decb:91c0:1793,false,none,false,none,false,0
1000,0,,0,454,300,0.21,-48.2,0,2,6,0,8,6,0,0,2001:db8::ee4c:f61d:97c8:daff,false,none,false,none,false,0
1000,1,,,191.76,266.22,0.27,-51.8,39,3,0,0,0,4,0,14,2001:db8::5593:e203:8f7e:7989,false,none,false,none,true,0.29
1000,2,,,198.49,266.82,0.29,-55.9,39,3,0,0,0,6,0,14,2001:db8::4f88:a452:217a:4b0e,false,none,false,none,true,0.64
1000,3,,,449.46,98.32,0.19,-30.4,16,4,0,0,0,2,0,4,2001:db8::5183:97b9:19eb:df41,false,none,false,none,true,0.84
1000,4,,,188.71,265.96,0.25,-38,39,3,0,0,0,4,0,14,2001:db8::f2c5:732c:6007:cba0,false,none,false,none,true,0.27
1000,5,,,192.2,265.81,0.27,-37.1,39,3,0,0,0,4,0,14,2001:db8::38fc:0d52:215a:7096,false,none,false,none,true,1.31
1000,6,,,191.83,265.28,0.29,-68.9,41,1,0,0,0,4,0,14,2001:db8::6486:6896:1412:cab6,false,none,false,none,true,39.29
