timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
0,36,,,310.54,292.86,0.01,-56.1,0,1,0,0,0,0,100,0,2001:db8::9167:60e7:c624:60e4,false,none,false,none,false,0
0,37,23,2,567.87,395.66,0.01,-46.2,0,0,0,0,0,0,0,3,2001:db8::d704:20a1:398f:42a1,false,none,false,none,false,0
0,38,,,97.96,350,0.01,-30.4,2,1,0,0,0,1,0,5,2001:db8::e901:01ad:7929:7b29,false,none,false,none,false,0
0,39,,,602.44,178.08,0.01,-42,2,0,0,0,0,1,0,4,2001:db8::d738:67c5:2c84:0e3b,false,none,false,none,false,0
0,40,,,678.38,229.92,0.01,-45.3,0,1,0,0,0,0,100,2,2001:db8::02c8:e6dd:afdc:b097,false,none,false,none,false,0
0,41,,,115.71,157.15,0.02,-44.1,5,1,0,0,0,1,0,14,2001:db8::ae4f:1227:ac2d:3577,false,none,false,none,false,0
0,42,27,3,679.44,387.81,0.01,-36.9,1,1,0,0,0,0,100,2,2001:db8::327d:0640:7c6e:6b3f,false,none,false,none,false,0
0,43,48,,793.93,448.5,0.01,-45.3,1,0,0,0,0,1,100,2,2001:db8::10eb:94ed:a370:29be,false,none,false,none,false,0
0,44,,,697.28,92.02,0.01,-55.9,0,0,0,0,0,1,100,0,2001:db8::842c:7ce6:8f27:aeef,false,none,false,none,false,0
0,45,,,339.63,497.27,0.01,-44.5,1,1,0,0,0,0,0,1,2001:db8::d1c7:6859:e759:36d8,false,none,false,none,false,0
0,46,,,156.32,498.47,0.01,-61.9,0,1,0,0,0,1,100,0,2001:db8::3148:816d:06f4:6362,false,none,false,none,false,0
0,47,,,192.32,77.74,0.01,-69.3,2,0,0,0,0,0,0,3,2001:db8::c8d3:8fce:42d5:a387,false,none,false,none,false,0
0,48,42,4,737.13,442.17,0.01,-43.7,1,1,0,0,1,0,0,3,2001:db8::73e5:4e39:851d:a2dc,false,none,false,none,false,0
0,49,,,254.9,154.77,0.01,-57.9,2,1,0,0,0,0,0,5,2001:db8::94d1:46e7:3afd:f1ba,false,none,false,none,false,0
1000,0,,0,454,300,0.19,-60.6,2,2,2,0,3,3,0,1,2001:db8::3c34:f9fc:453d:0b60,false,none,false,none,false,0
1000,1,,,74.75,244.5,0.3,-64.5,52,3,0,0,0,2,0,16,2001:db8::b3ac:6275:8350:8908,false,none,false,none,true,12.64
1000,2,,,60.94,142.34,0.21,-34.4,18,1,0,0,0,3,0,5,2001:db8::2942:d77c:4c3b:ed5b,false,none,false,none,true,4.14
1000,3,,,60.54,153.19,0.21,-41.1,19,6,0,0,0,3,0,12,2001:db8::e727:9be9:d2de:2081,false,none,false,none,true,7.10
1000,4,,,51.95,136.21,0.23,-55.8,15,4,0,0,0,3,0,5,2001:db8::df00:248a:b119:5aea,false,none,false,none,true,9.65
1000,5,,,88.51,247.27,0.36,-56,55,4,0,0,0,7,0,18,2001:db8::67d4:3231:9d38:b5e7,false,none,false,none,true,84.62
1000,6,,,86.21,255.09,0.31,-35.6,56,3,0,0,0,3,0,16,2001:db8::f59a:620e:84d3:9e2e,false,none,false,none,true,73.33
1000,7,,,86.33,249.47,0.33,-32.5,53,5,0,0,0,5,0,17,2001:db8::fa92:8ae2:cfb1:1054,false,none,false,none,true,61.11
1000,8,,,88.68,258.4,0.33,-38.2,53,4,0,0,0,2,0,16,2001:db8::f22d:bbfc:048c:f1b4,false,none,false,none,true,3.94
1000,9,,,87.07,246.76,0.37,-59.1,54,5,0,0,0,6,0,18,2001:db8::9231:171e:6647:7566,false,none,false,none,true,10.00
1000,10,,,86.16,248.57,0.33,-34.9,53,6,0,0,0,3,0,17,2001:db8::e5d6:7876:ae9c:3675,false,none,false,none,true,68.75
1000,11,,,83.29,252.96,0.34,-62.6,54,4,0,0,0,4,0,16,2001:db8::a21b:0d14:52e6:9d41,false,none,false,none,true,91.67
1000,12,,,83.58,255.93,0.33,-69.6,54,4,0,0,0,3,0,16,2001:db8::4bc3:f083:4dbc:b4bd,false,none,false,none,true,16.67
1000,13,,,80.48,251.86,0.33,-33.2,56,1,0,0,0,5,0,16,2001:db8::55ce:626e:c7b6:c49e,false,none,false,none,true,84.62
1000,14,,,84.5,247.02,0.35,-43.4,60,0,0,0,0,6,0,17,2001:db8::ca7b:e02c:5c54:c366,false,none,false,none,true,28.21
1000,15,,,83.58,250.83,0.34,-31.8,54,4,0,0,0,2,0,16,2001:db8::a031:24b6:0980:543e,false,none,false,none,true,78.57
1000,16,,,87.07,247.15,0.32,-53.7,57,2,0,0,0,3,0,18,2001:db8::5f04:1cfa:ffb8:ae30,false,none,false,none,true,6.21
1000,17,,,83.18,253.15,0.35,-39.8,57,1,0,0,0,4,0,16,2001:db8::27ba:19aa:1be2:8ab0,false,none,false,none,true,91.67
1000,18,,,344.08,468.51,0.28,-44.9,7,4,0,0,0,8,41.7,2,2001:db8::32f3:1980:8956:4e37,false,none,false,none,false,0
1000,19,,,631.1,176.83,0.22,-65.8,15,3,0,0,0,4,0,4,2001:db8::8f3d:70b1:2bb0:4e6c,false,none,false,none,false,0
1000,20,,,189.67,81.68,0.17,-45.4,7,3,0,0,0,2,0,3,2001:db8::84fb:16b7:9211:afb1,false,none,false,none,false,0
1000,21,,,389.86,409.62,0.19,-34.2,4,4,0,0,0,4,50,1,2001:db8::bdf7:39b0:1379:a9d6,false,none,false,none,false,0
1000,22,,,233.98,206.97,0.27,-50.5,13,4,0,0,0,7,0,4,2001:db8::58d8:7477:125f:e303,false,none,false,none,false,0
1000,23,,1,544.93,322.2,0.27,-46.8,9,2,9,2,16,3,0,3,2001:db8::cf53:d144:09b9:1885,false,none,false,none,false,0
1000,24,48,,757.96,520.93,0.22,-45.9,10,4,0,1,0,6,36.4,3,2001:db8::0898:4587:f528:1539,false,none,false,none,false,0
1000,25,23,2,565.62,435.61,0.22,-49.7,7,4,0,4,0,6,50,2,2001:db8::46d2:5b07:30da:fb30,false,none,false,none,false,0
1000,26,48,,696.78,536.68,0.16,-49.4,4,2,0,2,0,2,33.3,1,2001:db8::bc1a:bf23:9500:0275,false,none,false,none,false,0
1000,27,23,2,623,357.1,0.27,-45.9,14,4,4,4,6,6,0,4,2001:db8::67b1:2cba:512d:1c5e,false,none,false,none,false,0
1000,28,,,830.87,94.91,0.16,-41.9,0,2,0,0,0,3,100,0,2001:db8::64a7:2f5d:9077:e179,false,none,false,none,false,0
1000,29,,,105.15,197.37,0.38,-51.3,67,2,0,0,0,5,0,20,2001:db8::2a79:7a7f:dff1:78a8,false,none,false,none,false,0
1000,30,,,549.36,140.53,0.26,-57.2,11,4,0,0,0,7,18.2,3,2001:db8::4b4e:af4f:458e:8e63,false,none,false,none,false,0
1000,31,,,280.12,195.42,0.19,-33.3,9,4,0,0,0,3,0,3,2001:db8::4a64:b85a:db4d:3ef9,false,none,false,none,false,0
1000,32,,,536.07,168.83,0.22,-52.5,11,4,0,0,0,5,0,3,2001:db8::51f5:25e0:1abd:b197,false,none,false,none,false,0
1000,33,,,176.19,267.47,0.39,-51.8,51,4,0,0,0,8,0,15,2001:db8::f166:a55c:dc1b:b64e,false,none,false,none,false,0
1000,34,,,204.4,162.31,0.27,-46.2,22,2,0,0,0,5,0,7,2001:db8::3572:4038:5ace:2144,false,none,false,none,false,0
1000,35,,,118.4,152.2,0.26,-67.8,28,1,0,0,0,5,0,9,2001:db8::3f01:cf0b:8471:2bc4,false,none,false,none,false,0
1000,36,,,310.54,292.86,0.16,-56.1,0,4,0,0,0,4,100,0,2001:db8::9167:60e7:c624:60e4,false,none,false,none,false,0
1000,37,23,2,567.87,395.66,0.21,-37.9,10,3,0,1,0,4,0,3,2001:db8::d704:20a1:398f:42a1,false,none,false,none,false,0
1000,38,,,97.96,350,0.28,-30.4,16,6,0,0,0,6,0,6,2001:db8::e901:01ad:7929:7b29,false,none,false,none,false,0
1000,39,,,602.44,178.08,0.21,-42,14,4,0,0,0,4,0,4,2001:db8::d738:67c5:2c84:0e3b,false,none,false,none,false,0
1000,40,,,678.38,229.92,0.19,-45.3,7,3,0,0,0,4,0,2,2001:db8::02c8:e6dd:afdc:b097,false,none,false,none,false,0
1000,41,,,115.71,157.15,0.32,-44.1,50,5,0,0,0,2,0,14,2001:db8::ae4f:1227:ac2d:3577,false,none,false,none,false,0
1000,42,27,3,679.44,387.81,0.23,-42.7,8,5,3,4,3,6,20,2,2001:db8::327d:0640:7c6e:6b3f,false,none,false,none,false,0
1000,43,48,,793.93,448.5,0.2,-43.5,8,4,0,2,0,4,30,2,2001:db8::10eb:94ed:a370:29be,false,none,false,none,false,0
1000,44,,,697.28,92.02,0.18,-55.9,0,1,0,0,0,4,100,0,2001:db8::842c:7ce6:8f27:aeef,false,none,false,none,false,0
1000,45,,,339.63,497.27,0.21,-44.5,4,3,0,0,0,5,50,1,2001:db8::d1c7:6859:e759:36d8,false,none,false,none,false,0
1000,46,,,156.32,498.47,0.22,-61.9,0,5,0,0,0,6,100,0,2001:db8::3148:816d:06f4:6362,false,none,false,none,false,0
1000,47,,,192.32,77.74,0.18,-69.3,8,2,0,0,0,3,0,3,2001:db8::c8d3:8fce:42d5:a387,false,none,false,none,false,0
1000,48,42,4,737.13,442.17,0.27,-44.4,13,4,5,3,12,3,0,3,2001:db8::73e5:4e39:851d:a2dc,false,none,false,none,false,0
1000,49,,,254.9,154.77,0.21,-57.9,15,3,0,0,0,2,0,5,2001:db8::94d1:46e7:3afd:f1ba,false,none,false,none,false,0
2000,0,,0,454,300,0.49,-60.6,5,4,5,0,8,7,0,1,2001:db8::3c34:f9fc:453d:0b60,false,none,false,none,false,0
2000,1,,,73.44,224.22,0.87,-64.5,109,6,0,0,0,5,0,19,2001:db8::b3ac:6275:8350:8908,false,none,false,none,true,24.14
2000,2,,,61.23,156.35,0.6,-34.4,48,3,0,0,0,9,0,15,2001:db8::2942:d77c:4c3b:ed5b,false,none,false,none,true,7.89
2000,3,,,66.67,163.26,0.69,-41.1,74,9,0,0,0,8,0,19,2001:db8::e727:9be9:d2de:2081,false,none,false,none,true,13.55
2000,4,,,53.04,135.95,0.62,-55.8,29,8,0,0,0,8,0,6,2001:db8::df00:248a:b119:5aea,false,none,false,none,true,18.42
2000,5,,,86.9,248.76,1.06,-56,108,6,0,0,0,12,0,18,2001:db8::67d4:3231:9d38:b5e7,false,none,false,none,true,61.54
2000,6,,,86.67,250.37,0.93,-35.6,108,7,0,0,0,7,0,18,2001:db8::f59a:620e:84d3:9e2e,false,none,false,none,true,40.00
2000,7,,,84.72,254.96,1.05,-32.5,104,10,0,0,0,13,0,17,2001:db8::fa92:8ae2:cfb1:1054,false,none,false,none,true,16.67
2000,8,,,85.7,250.63,0.92,-38.2,105,6,0,0,0,6,0,18,2001:db8::f22d:bbfc:048c:f1b4,false,none,false,none,true,7.53
2000,9,,,87.07,246.76,1.05,-59.1,112,6,0,0,0,9,0,19,2001:db8::9231:171e:6647:7566,false,none,false,none,true,10.00
2000,10,,,87.47,258.45,0.99,-34.9,106,9,0,0,0,9,0,17,2001:db8::e5d6:7876:ae9c:3675,false,none,false,none,true,31.25
2000,11,,,83.12,251.02,0.99,-62.6,109,6,0,0,0,7,0,18,2001:db8::a21b:0d14:52e6:9d41,false,none,false,none,true,75.00
2000,12,,,71.89,256.12,0.94,-69.6,102,7,0,0,0,6,0,16,2001:db8::4bc3:f083:4dbc:b4bd,false,none,false,none,true,31.82
2000,13,,,78.88,251.34,0.97,-33.2,108,5,0,0,0,7,0,17,2001:db8::55ce:626e:c7b6:c49e,false,none,false,none,true,61.54
2000,14,,,83.41,249.79,1.07,-43.4,112,6,0,0,0,11,0,18,2001:db8::ca7b:e02c:5c54:c366,false,none,false,none,true,53.85
